Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
18 DEC 2025,SUMEETINDS,BE,SUMEET IND LIMITED       ,Listed    ,18 DEC 2025,               2.00,         526325680,             29.85,    15716084804.80
18 DEC 2025,SUMICHEM,EQ,SUMITOMO CHEM INDIA LTD  ,Listed    ,18 DEC 2025,              10.00,         499145736,            447.15,   223193015852.40  
18 DEC 2025,SUMIT,EQ,SUMIT WOODS LIMITED      ,Listed    ,18 DEC 2025,              10.00,          45268753,             68.65,     3108605268.50     
18 DEC 2025,SUMMITSEC,EQ,SUMMIT SECURITIES LTD    ,Listed    ,18 DEC 2025,              10.00,          10901781,           1942.30,    21174529236.30 
18 DEC 2025,SUNCLAY,EQ,SUNDARAM CLAYTON LIMITED ,Listed    ,18 DEC 2025,               5.00,          22046162,           1228.10,    27074891552.20   
18 DEC 2025,SUNDARAM,EQ,SUNDARAM MULTI PAP LTD   ,Listed    ,18 DEC 2025,               1.00,         473877773,              1.70,      815069769.55  
18 DEC 2025,SUNDARMFIN,EQ,SUNDARAM FINANCE LTD     ,Listed    ,18 DEC 2025,              10.00,         111103860,           4808.30,   534220690038.00
18 DEC 2025,SUNDRMBRAK,EQ,SUNDARAM BRAK LININGS LTD,Listed    ,18 DEC 2025,              10.00,           3934575,            653.60,     2571638220.00
18 DEC 2025,SUNDRMFAST,EQ,SUNDRAM FASTENERS LTD    ,Listed    ,18 DEC 2025,               1.00,         210128370,            927.10,   194810011827.00
18 DEC 2025,SUNDROP,EQ,SUNDROP BRANDS LIMITED   ,Listed    ,18 DEC 2025,              10.00,          37696853,            708.90,    26723299091.70   
18 DEC 2025,SUNFLAG,EQ,SUNFLAG IRON AND STEEL CO,Listed    ,18 DEC 2025,              10.00,         180219448,            259.75,    46812001618.00   
18 DEC 2025,SUNLITE,ST,SUNLITE RECYCLING IND LTD,Listed    ,18 DEC 2025,              10.00,          10880000,            285.30,     3104064000.00   
18 DEC 2025,SUNPHARMA,EQ,SUN PHARMACEUTICAL IND L ,Listed    ,18 DEC 2025,               1.00,        2399334970,           1745.90,  4188998924123.00 
18 DEC 2025,SUNREST,SM,SUNREST LIFESCIENCE LTD  ,Listed    ,09 DEC 2025,              10.00,           4291200,             43.00,      184521600.00   
18 DEC 2025,SUNTECH,SM,SUNTECH INFRA SOLUTIONS L,Listed    ,17 DEC 2025,              10.00,          19362600,             43.00,      832591800.00   
18 DEC 2025,SUNTECK,EQ,SUNTECK REALTY LIMITED   ,Listed    ,18 DEC 2025,               1.00,         146489084,            386.55,    56625355420.20   
18 DEC 2025,SUNTV,EQ,SUN TV NETWORK LIMITED   ,Listed    ,18 DEC 2025,               5.00,         394084620,            548.15,   216017484453.00     
18 DEC 2025,SUPERHOUSE,EQ,SUPERHOUSE LIMITED       ,Listed    ,18 DEC 2025,              10.00,          11025000,            146.25,     1612626750.00
18 DEC 2025,SUPERSPIN,EQ,SUPER SPINNING MILLS LTD ,Listed    ,18 DEC 2025,               1.00,          55000000,              7.80,      427900000.00 
18 DEC 2025,SUPRAJIT,EQ,SUPRAJIT ENGINEERING LTD ,Listed    ,18 DEC 2025,               1.00,         137161003,            463.10,    63519260489.30  
18 DEC 2025,SUPREME,EQ,SUPREME HOLDIN N HOSP I L,Listed    ,18 DEC 2025,              10.00,          38646853,             78.20,     3021797436.05   
18 DEC 2025,SUPREMEENG,BZ,SUPREME ENGINEERING LTD  ,Listed    ,18 DEC 2025,               1.00,         249950000,              1.25,      309938000.00
18 DEC 2025,SUPREMEIND,EQ,SUPREME INDUSTRIES LTD   ,Listed    ,18 DEC 2025,               2.00,         127026870,           3340.90,   424384069983.00
18 DEC 2025,SUPREMEINF,BZ,SUPREME INFRA. LTD       ,Listed    ,18 DEC 2025,              10.00,          25698372,             91.00,     2338808835.70
18 DEC 2025,SUPREMEPWR,SM,SUPREME POWER EQUIPMENT L,Listed    ,18 DEC 2025,              10.00,          24991135,            189.80,     4743317423.00
18 DEC 2025,SUPRIYA,EQ,SUPRIYA LIFESCIENCE LTD  ,Listed    ,18 DEC 2025,               2.00,          80482800,            730.50,    58792685400.00   
18 DEC 2025,SURAJEST,EQ,SURAJ ESTATE DEVELOPERS L,Listed    ,18 DEC 2025,               5.00,          47773388,            230.95,    11033263958.60  
18 DEC 2025,SURAJLTD,EQ,SURAJ LIMITED            ,Listed    ,18 DEC 2025,              10.00,          18364100,            258.55,     4748038055.00  
18 DEC 2025,SURAKSHA,EQ,SURAKSHA DIAGNOSTIC LTD  ,Listed    ,18 DEC 2025,               2.00,          52080758,            273.15,    14225859047.70  
18 DEC 2025,SURANASOL,EQ,SURANA SOLAR LIMITED     ,Listed    ,18 DEC 2025,               5.00,          49206600,             27.00,     1329070266.00 
18 DEC 2025,SURANAT&P,EQ,SURANA TELECOM AND POW LT,Listed    ,18 DEC 2025,               1.00,         135759963,             19.85,     2696192865.20 
18 DEC 2025,SURANI,SM,SURANI STEEL TUBES LTD.  ,Listed    ,18 DEC 2025,              10.00,          15548036,             59.00,      917334124.00    
18 DEC 2025,SURYALAXMI,EQ,SURYALAKSHMI COT MIL LTD ,Listed    ,18 DEC 2025,              10.00,          18805290,             56.20,     1057233403.80
18 DEC 2025,SURYAROSNI,EQ,SURYA ROSHNI LTD         ,Listed    ,18 DEC 2025,               5.00,         217635896,            267.65,    58250247564.40
18 DEC 2025,SURYODAY,EQ,SURYODAY SMALL FIN BK LTD,Listed    ,18 DEC 2025,              10.00,         106289824,            134.00,    14244962212.50  
18 DEC 2025,SUTLEJTEX,EQ,SUTLEJ TEXT & INDUS LTD  ,Listed    ,18 DEC 2025,               1.00,         163828620,             32.05,     5247430698.60 
18 DEC 2025,SUVEN,EQ,SUVEN LIFE SCIENCES LTD  ,Listed    ,18 DEC 2025,               1.00,         227474207,            167.10,    38006390505.55     
18 DEC 2025,SUVIDHAA,EQ,SUVIDHAA INFOSERVE LTD   ,Listed    ,18 DEC 2025,               1.00,         209806690,              3.65,      765794418.50  
18 DEC 2025,SUYOG,EQ,SUYOG TELEMATICS LIMITED ,Listed    ,18 DEC 2025,              10.00,          11189620,            644.45,     7211150609.00     
18 DEC 2025,SUZLON,EQ,SUZLON ENERGY LIMITED    ,Listed    ,18 DEC 2025,               2.00,       13708517135,             51.80,   709827017250.30    
18 DEC 2025,SVLL,EQ,SHREE VASU LOGISTICS LTD ,Listed    ,18 DEC 2025,              10.00,          11493700,            704.95,     8102483815.00      
18 DEC 2025,SVPGLOB,BE,SVP GLOBAL TEXTILES LTD  ,Listed    ,18 DEC 2025,               1.00,         126500000,              4.10,      516120000.00   
18 DEC 2025,SWANCORP,EQ,SWAN CORP LIMITED        ,Listed    ,18 DEC 2025,               1.00,         313456886,            471.10,   147669538994.60  
18 DEC 2025,SWARAJ,SM,SWARAJ SUITING LIMITED   ,Listed    ,18 DEC 2025,              10.00,          22018260,            248.30,     5467133958.00    
18 DEC 2025,SWARAJENG,EQ,SWARAJ ENGINES LTD       ,Listed    ,18 DEC 2025,              10.00,          12147466,           3568.00,    43342158688.00 
18 DEC 2025,SWASTIK,SM,SWASTIK PIPE LIMITED     ,Listed    ,18 DEC 2025,              10.00,          23231460,             23.00,      534323580.00   
18 DEC 2025,SWELECTES,EQ,SWELECT ENERGY SYS LTD   ,Listed    ,18 DEC 2025,              10.00,          15158760,            604.70,     9166502172.00 
18 DEC 2025,SWIGGY,EQ,SWIGGY LIMITED           ,Listed    ,18 DEC 2025,               1.00,        2493646892,            410.70,  1024140778544.40    
18 DEC 2025,SWSOLAR,EQ,STRLNG & WIL REN ENE LTD ,Listed    ,18 DEC 2025,               1.00,         233494316,            210.85,    49234611471.75   
18 DEC 2025,SYLVANPLY,SM,SYLVAN PLYBOARD (INDIA) L,Listed    ,18 DEC 2025,              10.00,          19374830,             61.00,     1181864630.00 
18 DEC 2025,SYMPHONY,EQ,SYMPHONY LIMITED         ,Listed    ,18 DEC 2025,               2.00,          68671400,            845.75,    58078836550.00  
18 DEC 2025,SYNCOMF,EQ,SYNCOM FORMU (I) LTD     ,Listed    ,18 DEC 2025,               1.00,         940000000,             14.35,    13507800000.00   
18 DEC 2025,SYNGENE,EQ,SYNGENE INTERNATIONAL LTD,Listed    ,18 DEC 2025,              10.00,         402939420,            657.10,   264771492882.00   
18 DEC 2025,SYNOPTICS,SM,SYNOPTICS TECHNOLOGIES L ,Listed    ,18 DEC 2025,              10.00,           8480000,             64.95,      550776000.00 
18 DEC 2025,SYRMA,EQ,SYRMA SGS TECHNOLOGY LTD ,Listed    ,18 DEC 2025,              10.00,         192464163,            709.85,   136620686105.55     
18 DEC 2025,SYSTANGO,ST,SYSTANGO TECHNOLOGIES LTD,Listed    ,18 DEC 2025,              10.00,          14668800,            338.05,     4958787840.00  
18 DEC 2025,SYSTMTXC,EQ,SYSTEMATIX CORP SERVICE L,Listed    ,18 DEC 2025,               1.00,         136538010,            155.15,    21185237631.60  
18 DEC 2025,TAC,SM,TAC INFOSEC LIMITED      ,Listed    ,18 DEC 2025,              10.00,          20959200,            785.65,    16466595480.00       
18 DEC 2025,TAINWALCHM,EQ,TAINWALA CHEMICAL AND PLA,Listed    ,18 DEC 2025,              10.00,           9363863,            191.55,     1793460680.40
18 DEC 2025,TAJGVK,EQ,TAJ GVK HOTELS & RESORTS ,Listed    ,18 DEC 2025,               2.00,          62701495,            372.35,    23346901663.25    
18 DEC 2025,TAKE,BE,TAKE SOLUTIONS LTD       ,Listed    ,18 DEC 2025,               1.00,         147934000,             35.15,     5199880100.00      
18 DEC 2025,TALBROAUTO,EQ,TALBROS AUTO. COMP. LTD  ,Listed    ,18 DEC 2025,               2.00,          61728150,            276.50,    17067833475.00
18 DEC 2025,TANKUP,ST,TANKUP ENGINEERS LIMITED ,Listed    ,18 DEC 2025,              10.00,           5295000,            722.00,     3822990000.00    
18 DEC 2025,TANLA,EQ,TANLA PLATFORMS LIMITED  ,Listed    ,18 DEC 2025,               1.00,         132617359,            564.25,    74829344815.75     
18 DEC 2025,TAPIFRUIT,SM,TAPI FRUIT PROCESSING LTD,Listed    ,11 DEC 2025,              10.00,           4300500,             72.50,      311786250.00 
18 DEC 2025,TARACHAND,EQ,TARA CHAND INFRA SOLN LTD,Listed    ,18 DEC 2025,               2.00,          78824900,             74.00,     5834619098.00 
18 DEC 2025,TARAPUR,BE,TARAPUR TRANSFORMERS LTD ,Listed    ,18 DEC 2025,              10.00,          19500011,             29.75,      580320327.35   
18 DEC 2025,TARC,EQ,TARC LIMITED             ,Listed    ,18 DEC 2025,               2.00,         295096335,            147.25,    43452935328.75      
18 DEC 2025,TARIL,EQ,TRANS & RECTI. LTD       ,Listed    ,18 DEC 2025,               1.00,         300165834,            282.10,    84676781771.40     
18 DEC 2025,TARMAT,EQ,TARMAT LIMITED           ,Listed    ,18 DEC 2025,              10.00,          24064255,             52.00,     1250859974.90    
18 DEC 2025,TARSONS,EQ,TARSONS PRODUCTS LIMITED ,Listed    ,18 DEC 2025,               2.00,          53206281,            230.70,    12274156963.90   
18 DEC 2025,TASTYBITE,EQ,TASTY BITE EATABLES LTD  ,Listed    ,18 DEC 2025,              10.00,           2566000,           8046.50,    20647319000.00 
18 DEC 2025,TATACAP,EQ,TATA CAPITAL LIMITED     ,Listed    ,18 DEC 2025,              10.00,        4244869037,            324.45,  1377247759054.65   
18 DEC 2025,TATACHEM,EQ,TATA CHEMICALS LTD       ,Listed    ,18 DEC 2025,              10.00,         254756278,            748.90,   190786976594.20  
18 DEC 2025,TATACOMM,EQ,TATA COMMUNICATIONS LTD  ,Listed    ,18 DEC 2025,              10.00,         285000000,           1791.70,   510634500000.00  
18 DEC 2025,TATACONSUM,EQ,TATA CONSUMER PRODUCT LTD,Listed    ,18 DEC 2025,               1.00,         989541732,           1171.50,  1159248139038.00
18 DEC 2025,TATAELXSI,EQ,TATA ELXSI LIMITED       ,Listed    ,18 DEC 2025,              10.00,          62292563,           5013.50,   312303764600.50 
18 DEC 2025,TATAINVEST,EQ,TATA INVESTMENT CORP LTD ,Listed    ,18 DEC 2025,               1.00,         505952960,            703.05,   355710228528.00
18 DEC 2025,TATAPOWER,EQ,TATA POWER CO LTD        ,Listed    ,18 DEC 2025,               1.00,        3195339547,            374.95,  1198092563147.65 
18 DEC 2025,TATASTEEL,EQ,TATA STEEL LIMITED       ,Listed    ,18 DEC 2025,               1.00,       12483527171,            168.10,  2098730587988.50 
18 DEC 2025,TATATECH,EQ,TATA TECHNOLOGIES LIMITED,Listed    ,18 DEC 2025,               2.00,         405711840,            643.05,   260892998712.00  
18 DEC 2025,TATVA,EQ,TATVA CHIN PHARM CHEM LTD,Listed    ,18 DEC 2025,              10.00,          23392055,           1390.80,    32533670094.00     
18 DEC 2025,TAURIAN,ST,TAURIAN MPS LIMITED      ,Listed    ,18 DEC 2025,              10.00,           8883200,            200.15,     1777972480.00   
18 DEC 2025,TBI,SM,TBI CORN LIMITED         ,Listed    ,18 DEC 2025,              10.00,          18158405,             81.85,     1486265449.25       
18 DEC 2025,TBOTEK,EQ,TBO TEK LIMITED          ,Listed    ,18 DEC 2025,               1.00,         108587787,           1652.40,   179430459238.80    
18 DEC 2025,TBZ,EQ,TRIB BHIMJI ZAVERI LTD   ,Listed    ,18 DEC 2025,              10.00,          66730620,            160.85,    10734287533.20       
18 DEC 2025,TCI,EQ,TRANSPORT CORPN OF INDIA ,Listed    ,18 DEC 2025,               2.00,          76697357,           1035.30,    79404773702.10       
18 DEC 2025,TCIEXP,EQ,TCI EXPRESS LIMITED      ,Listed    ,18 DEC 2025,               2.00,          38418990,            575.55,    22112049694.50    
18 DEC 2025,TCIFINANCE,EQ,TCI FINANCE LTD          ,Listed    ,18 DEC 2025,              10.00,          12872493,             16.10,      207504587.15
18 DEC 2025,TCL,SM,THAAI CASTING LIMITED    ,Listed    ,18 DEC 2025,              10.00,          24341437,            100.75,     2452399777.75       
18 DEC 2025,TCPLPACK,EQ,TCPL PACKAGING LIMITED   ,Listed    ,18 DEC 2025,              10.00,           9100000,           2917.00,    26544700000.00  
18 DEC 2025,TCS,EQ,TATA CONSULTANCY SERV LT ,Listed    ,18 DEC 2025,               1.00,        3618087518,           3280.80, 11870221529054.40       
18 DEC 2025,TDPOWERSYS,EQ,TD POWER SYSTEMS LTD.    ,Listed    ,18 DEC 2025,               2.00,         156192304,            697.35,   108920703194.40
18 DEC 2025,TEAMGTY,EQ,TEAM INDIA GUARANTY LTD  ,Listed    ,18 DEC 2025,              10.00,           8993149,            270.20,     2429948859.80   
18 DEC 2025,TEAMLEASE,EQ,TEAMLEASE SERVICES LTD.  ,Listed    ,18 DEC 2025,              10.00,          16768900,           1600.90,    26845332010.00 
18 DEC 2025,TECHD,ST,TECHD CYBERSECURITY LTD  ,Listed    ,18 DEC 2025,              10.00,           7479733,            632.10,     4727939229.30     
18 DEC 2025,TECHERA,ST,TECHERA ENGINEER (IND) L ,Listed    ,18 DEC 2025,              10.00,          16520925,            208.25,     3440482631.25   
18 DEC 2025,TECHLABS,SM,TRIDENT TECHLABS LIMITED ,Listed    ,18 DEC 2025,              10.00,          17281064,            301.45,     5209376742.80  
18 DEC 2025,TECHM,EQ,TECH MAHINDRA LIMITED    ,Listed    ,18 DEC 2025,               5.00,         979562303,           1605.60,  1572785233696.80     
18 DEC 2025,TECHNOE,EQ,TECHNO ELEC & ENG CO. LTD,Listed    ,18 DEC 2025,               2.00,         116299574,           1062.40,   123556667417.60   
18 DEC 2025,TECILCHEM,EQ,TECIL CHEMICALS          ,Listed    ,18 DEC 2025,              10.00,          18963700,             19.50,      369792150.00 
18 DEC 2025,TEGA,EQ,TEGA INDUSTRIES LIMITED  ,Listed    ,18 DEC 2025,              10.00,          66535492,           1909.40,   127042868424.80      
18 DEC 2025,TEJASCARGO,SM,TEJAS CARGO INDIA LIMITED,Listed    ,18 DEC 2025,              10.00,          23892840,            263.55,     6296957982.00
18 DEC 2025,TEJASNET,EQ,TEJAS NETWORKS LIMITED   ,Listed    ,18 DEC 2025,              10.00,         176843297,            447.50,    79137375407.50  
18 DEC 2025,TEMBO,EQ,TEMBO GLOBAL IND LTD     ,Listed    ,18 DEC 2025,              10.00,          15467146,            735.65,    11378405954.90     
18 DEC 2025,TENNIND,EQ,TENNECO CLEAN AIR INDIA L,Listed    ,18 DEC 2025,              10.00,         403604309,            469.85,   189633484583.65   
18 DEC 2025,TERASOFT,BE,TERA SOFTWARE LIMITED    ,Listed    ,18 DEC 2025,              10.00,          12511875,            461.45,     5773604718.75  
18 DEC 2025,TEXINFRA,EQ,TEXMACO INFRA & HOLDG LTD,Listed    ,18 DEC 2025,               1.00,         127426590,            104.05,    13257462423.60  
18 DEC 2025,TEXMOPIPES,EQ,TEXMO PIPE & PRODUCTS LTD,Listed    ,18 DEC 2025,              10.00,          29195000,             47.85,     1396396850.00
18 DEC 2025,TEXRAIL,EQ,TEXMACO RAIL & ENG. LTD. ,Listed    ,18 DEC 2025,               1.00,         399467302,            123.10,    49174424876.20   
18 DEC 2025,TFCILTD,EQ,TOURISM FINANCE CORP. OF ,Listed    ,18 DEC 2025,               2.00,         462977240,             64.15,    29690730401.20   
18 DEC 2025,TFL,EQ,TRANSWARRANTY FIN. LTD.  ,Listed    ,18 DEC 2025,              10.00,          53974537,             14.45,      781011550.40       
18 DEC 2025,TGBHOTELS,EQ,TGB BANQUETS&HOTELS LTD  ,Listed    ,18 DEC 2025,              10.00,          29286400,              9.95,      291399680.00 
18 DEC 2025,TGL,ST,TEERTH GOPICON LIMITED   ,Listed    ,18 DEC 2025,              10.00,          11999600,             65.20,      782373920.00       
18 DEC 2025,THANGAMAYL,EQ,THANGAMAYIL JEWELLERY LTD,Listed    ,18 DEC 2025,              10.00,          31082021,           3279.60,   101936596071.60
18 DEC 2025,THEINVEST,EQ,THE INVEST TRUST OF IND L,Listed    ,18 DEC 2025,              10.00,          52242217,            116.95,     6110249700.30 
18 DEC 2025,THEJO,EQ,THEJO ENGINEERING LIMITED,Listed    ,18 DEC 2025,              10.00,          10846379,           1603.70,    17394338002.30     
18 DEC 2025,THELEELA,EQ,LEELA PALACES HOTEL LTD  ,Listed    ,18 DEC 2025,              10.00,         333957878,            413.15,   137974697295.70  
18 DEC 2025,THEMISMED,EQ,THEMIS MEDICARE LTD.     ,Listed    ,18 DEC 2025,               1.00,          92040120,             99.85,     9188365179.60 
18 DEC 2025,THERMAX,EQ,THERMAX LTD              ,Listed    ,18 DEC 2025,               2.00,         119156300,           2850.80,   339690780040.00   
18 DEC 2025,THESL,SM,THINKING HATS ENTER SOL L,Listed    ,16 DEC 2025,              10.00,          12487150,             26.20,      327163330.00     
18 DEC 2025,THOMASCOOK,EQ,THOMAS COOK (INDIA) LTD  ,Listed    ,18 DEC 2025,               1.00,         470380562,            140.95,    66300140213.90
18 DEC 2025,THOMASCOTT,EQ,THOMAS SCOTT (INDIA) LTD ,Listed    ,18 DEC 2025,              10.00,          14670380,            324.65,     4762738867.00
18 DEC 2025,THYROCARE,EQ,THYROCARE TECH LTD       ,Listed    ,18 DEC 2025,              10.00,         158983341,            428.20,    68076666616.20 
18 DEC 2025,TI,EQ,TILAKNAGAR INDUSTRIES LTD,Listed    ,18 DEC 2025,              10.00,         193813750,            445.45,    86334334937.50        
18 DEC 2025,TICL,BE,TWAMEV CONS AND INFRA LTD,Listed    ,18 DEC 2025,               1.00,         155000000,             25.85,     4008300000.00      
18 DEC 2025,TIGERLOGS,EQ,TIGER LOGISTICS (INDIA) L,Listed    ,18 DEC 2025,               1.00,         105725000,             36.25,     3834645750.00 
18 DEC 2025,TIIL,EQ,TECHNOCRAFT IND LTD      ,Listed    ,18 DEC 2025,              10.00,          22672798,           2256.10,    51152099567.80      
18 DEC 2025,TIINDIA,EQ,TUBE INVEST OF INDIA LTD ,Listed    ,18 DEC 2025,               1.00,         193497890,           2579.90,   499205206411.00   
18 DEC 2025,TIJARIA,EQ,TIJARIA POLYPIPES LTD    ,Listed    ,18 DEC 2025,              10.00,          28626579,              5.40,      154583526.60   
18 DEC 2025,TIL,EQ,TIL LTD                  ,Listed    ,18 DEC 2025,              10.00,          66602056,            264.65,    17626234120.40       
18 DEC 2025,TIMESCAN,SM,TIMESCAN LOGISTICS IND L ,Listed    ,15 DEC 2025,              10.00,           6988000,             53.70,      375255600.00  
18 DEC 2025,TIMETECHNO,EQ,TIME TECHNOPLAST LTD.    ,Listed    ,18 DEC 2025,               1.00,         493635379,            185.60,    91628599050.00
18 DEC 2025,TIMKEN,EQ,TIMKEN INDIA LTD.        ,Listed    ,18 DEC 2025,              10.00,          75218734,           3016.30,   226882267364.20    
18 DEC 2025,TINNARUBR,EQ,TINNA RUBBER AND INFR LTD,Listed    ,18 DEC 2025,              10.00,          18015757,            785.40,    14149575547.80 
18 DEC 2025,TIPSFILMS,EQ,TIPS FILMS LIMITED       ,Listed    ,18 DEC 2025,              10.00,           4322886,            406.60,     1757685447.60 
18 DEC 2025,TIPSMUSIC,EQ,TIPS MUSIC LIMITED       ,Listed    ,18 DEC 2025,               1.00,         128426590,            533.25,    68483479117.50 
18 DEC 2025,TIRUMALCHM,EQ,THIRUMALAI CHEMICALS LTD ,Listed    ,18 DEC 2025,               1.00,         118656160,            232.40,    27574505022.40
18 DEC 2025,TIRUPATI,ST,SHREE TIRUPATI BALAJEE   ,Listed    ,10 DEC 2025,              10.00,          10130040,            719.00,     7283498760.00  
18 DEC 2025,TIRUPATIFL,EQ,TIRUPATI FORGE LIMITED   ,Listed    ,18 DEC 2025,               2.00,         119280000,             31.50,     3754934400.00
18 DEC 2025,TITAGARH,EQ,TITAGARH RAIL SYSTEMS LTD,Listed    ,18 DEC 2025,               2.00,         134673768,            772.35,   104015284714.80  
18 DEC 2025,TITAN,EQ,TITAN COMPANY LIMITED    ,Listed    ,18 DEC 2025,               1.00,         887786160,           3919.30,  3479500296888.00     
18 DEC 2025,TMB,EQ,TAMILNAD MERCA BANK LTD  ,Listed    ,18 DEC 2025,              10.00,         158351454,            507.45,    80355445332.30       
18 DEC 2025,TMCV,EQ,TATA MOTORS LIMITED      ,Listed    ,18 DEC 2025,               2.00,        3682331373,            401.05,  1476798997141.65      
18 DEC 2025,TMPV,EQ,TATA MOTORS PASS VEH LTD ,Listed    ,18 DEC 2025,               2.00,        3682522662,            345.80,  1273416336519.60      
18 DEC 2025,TNPETRO,EQ,TAMILNADU PETROPRODUCTS L,Listed    ,18 DEC 2025,              10.00,          89971474,            102.65,     9236471520.85   
18 DEC 2025,TNPL,EQ,TAMILNADU NEWSPRT & PAPER,Listed    ,18 DEC 2025,              10.00,          69210600,            140.30,     9709555074.00      
18 DEC 2025,TNTELE,EQ,TAMILNADU TELECOMMUNICATI,Listed    ,18 DEC 2025,              10.00,          45671400,             10.00,      456257286.00    
18 DEC 2025,TOKYOPLAST,EQ,TOKYO PLAST INTL LTD     ,Listed    ,18 DEC 2025,              10.00,           9501400,            107.65,     1023015738.00
18 DEC 2025,TOLINS,EQ,TOLINS TYRES LIMITED     ,Listed    ,18 DEC 2025,               5.00,          39508831,            131.10,     5179212655.80    
18 DEC 2025,TORNTPHARM,EQ,TORRENT PHARMACEUTICALS L,Listed    ,18 DEC 2025,               5.00,         338445440,           3759.50,  1272385631680.00
18 DEC 2025,TORNTPOWER,EQ,TORRENT POWER LTD        ,Listed    ,18 DEC 2025,              10.00,         503903543,           1252.70,   631239968316.10
18 DEC 2025,TOTAL,EQ,TOTAL TRANSPORT SYS LTD  ,Listed    ,18 DEC 2025,              10.00,          16126973,             75.15,     1211619481.50     
18 DEC 2025,TOUCHWOOD,EQ,TOUCHWOOD ENTERTAIN LTD. ,Listed    ,18 DEC 2025,              10.00,          11081245,            103.40,     1145911545.45 
18 DEC 2025,TPHQ,EQ,TEAMO PRODUCTIONS HQ LTD ,Listed    ,18 DEC 2025,               1.00,        1096219600,              0.55,      591958584.00      
18 DEC 2025,TPLPLASTEH,EQ,TPL PLASTECH LIMITED     ,Listed    ,18 DEC 2025,               2.00,          78003000,             66.30,     5170038840.00
18 DEC 2025,TRACXN,EQ,TRACXN TECHNOLOGIES LTD  ,Listed    ,18 DEC 2025,               1.00,         106355918,             39.10,     4160643512.15    
18 DEC 2025,TRANSRAILL,EQ,TRANSRAIL LIGHTING LTD   ,Listed    ,18 DEC 2025,               2.00,         134256025,            572.95,    76921989523.75
18 DEC 2025,TRANSTEEL,SM,TRANSTEEL SEATING TECH L ,Listed    ,18 DEC 2025,              10.00,          21706010,            140.95,     3059462109.50 
18 DEC 2025,TRANSWIND,ST,TRANSWIND INFRA LIMITED  ,Listed    ,18 DEC 2025,              10.00,           6689000,             22.10,      147826900.00 
18 DEC 2025,TRANSWORLD,EQ,TRANSWORLD SHIP LINES LTD,Listed    ,18 DEC 2025,              10.00,          21957533,            198.45,     4357691999.20
18 DEC 2025,TRAVELFOOD,EQ,TRAVEL FOOD SERVICES LTD ,Listed    ,18 DEC 2025,               1.00,         131679484,           1258.50,   165718630614.00
18 DEC 2025,TREEHOUSE,EQ,TREE HOUSE EDU LTD       ,Listed    ,18 DEC 2025,              10.00,          42310724,              8.60,      364718440.90 
18 DEC 2025,TREJHARA,BE,TREJHARA SOLUTIONS LTD   ,Listed    ,18 DEC 2025,              10.00,          14516298,            239.55,     3477379185.90  
18 DEC 2025,TREL,EQ,TRANSINDIA REAL ESTATE L ,Listed    ,18 DEC 2025,               2.00,         245695524,             30.85,     7579706915.40      
18 DEC 2025,TRENT,EQ,TRENT LTD                ,Listed    ,18 DEC 2025,               1.00,         355487461,           4030.00,  1432614467830.00     
18 DEC 2025,TRF,EQ,TRF LIMITED              ,Listed    ,18 DEC 2025,              10.00,          11004412,            302.80,     3332135953.60       
18 DEC 2025,TRIDENT,EQ,TRIDENT LIMITED          ,Listed    ,18 DEC 2025,               1.00,        5095955670,             26.65,   135909137718.90   
18 DEC 2025,TRIDHYA,SM,TRIDHYA TECH LIMITED     ,Listed    ,17 DEC 2025,              10.00,          23288000,             15.00,      349320000.00   
18 DEC 2025,TRIGYN,EQ,TRIGYN TECHNOLOGIES LTD  ,Listed    ,18 DEC 2025,              10.00,          30785736,             67.10,     2066338600.30    
18 DEC 2025,TRITURBINE,EQ,TRIVENI TURBINE LIMITED  ,Listed    ,18 DEC 2025,               1.00,         317880270,            522.85,   166203699169.50
18 DEC 2025,TRIVENI,EQ,TRIVENI ENGG. & INDS. LTD,Listed    ,18 DEC 2025,               1.00,         218897968,            371.50,    81320595112.00   
18 DEC 2025,TROM,SM,TROM INDUSTRIES LIMITED  ,Listed    ,18 DEC 2025,              10.00,           9194866,             78.80,      724555440.80      
18 DEC 2025,TRU,EQ,TRUCAP FINANCE LIMITED   ,Listed    ,18 DEC 2025,               2.00,         118861871,              8.10,      962781155.10       
18 DEC 2025,TRUALT,EQ,TRUALT BIOENERGY LIMITED ,Listed    ,18 DEC 2025,              10.00,          85752591,            406.95,    34897016907.45    
18 DEC 2025,TRUST,ST,TRUST FINTECH LIMITED    ,Listed    ,18 DEC 2025,              10.00,          23825200,             50.25,     1197216300.00     
18 DEC 2025,TSC,SM,TSC INDIA LIMITED        ,Listed    ,18 DEC 2025,              10.00,          14048000,             47.50,      667280000.00       
18 DEC 2025,TSFINV,EQ,TSF INVESTMENTS LIMITED  ,Listed    ,18 DEC 2025,               5.00,         222103860,            449.35,    99802369491.00    
18 DEC 2025,TTKHLTCARE,EQ,TTK HEALTHCARE LIMITED   ,Listed    ,18 DEC 2025,              10.00,          14130333,           1037.90,    14665872620.70
18 DEC 2025,TTKPRESTIG,EQ,TTK PRESTIGE LTD         ,Listed    ,18 DEC 2025,               1.00,         136949974,            614.30,    84128369028.20
